iata_code,icao_code,name,city,country_code,continent,latitude,longitude,elevation_ft,type,scheduled_service
AXR,NTGU,Arutua Airport,,PF,OC,-15.248299598693848,-146.61700439453125,9,medium_airport,yes
AXT,RJSK,Akita Airport,Akita,JP,AS,39.615601,140.218994,313,medium_airport,yes
AXU,HAAX,Axum Airport,Axum,ET,AF,14.1468,38.7728,6959,medium_airport,yes
AYJ,VEAY,Maharshi Valmiki International Airport,Faizabad,IN,AS,26.747736,82.163664,335,medium_airport,yes
AYO,SGAY,Aeropuerto Nacional Juan de Ayolas,Ayolas,PY,SA,-27.378379,-56.856791,223,medium_airport,no
AYP,SPHO,Air Force Colonel Alfredo Mendivil Duarte Airport,Ayacucho,PE,SA,-13.1548,-74.204399,8917,medium_airport,yes
AYQ,YAYE,Ayers Rock Connellan Airport,Yulara,AU,OC,-25.185913,130.97703,1626,medium_airport,yes
AYT,LTAI,Antalya International Airport,Antalya,TR,AS,36.898701,30.800501,177,large_airport,yes
AYX,SPAY,Teniente General Gerardo Pérez Pinedo Airport,Atalaya,PE,SA,-10.7291,-73.766502,751,medium_airport,no
AZA,KIWA,Mesa Gateway Airport,Mesa,US,NA,33.3078,-111.654999,1382,medium_airport,yes
AZD,OIYY,Shahid Sadooghi Airport,Yazd,IR,AS,31.9048995972,54.2765007019,4054,medium_airport,yes
AZI,OMAD,Al Bateen Executive Airport,Abu Dhabi,AE,AS,24.427062,54.459866,16,large_airport,no
AZN,UZFA,Andijan International Airport,Andijan,UZ,AS,40.727699,72.293999,1515,large_airport,yes
AZO,KAZO,Kalamazoo/Battle Creek International Airport,Kalamazoo,US,NA,42.232105,-85.549637,874,medium_airport,yes
AZR,DAUA,Touat-Cheikh Sidi Mohamed Belkebir Airport,Adrar,DZ,AF,27.837601,-0.186414,919,medium_airport,yes
AZS,MDCY,Samaná El Catey International Airport,Samana,DO,NA,19.269259,-69.737405,30,medium_airport,yes
BAB,KBAB,Beale Air Force Base,Beale Air Force Base,US,NA,39.136101,-121.436996,113,medium_airport,no
BAD,KBAD,Barksdale Air Force Base,Bossier City,US,NA,32.501801,-93.662697,166,medium_airport,no
BAF,KBAF,Westfield-Barnes Regional Airport,Westfield,US,NA,42.157799,-72.715599,271,medium_airport,no
BAG,RPUB,Loakan Airport,Baguio,PH,AS,16.375034,120.619949,4251,medium_airport,yes
BAH,OBBI,Bahrain International Airport,Manama,BH,AS,26.267295,50.63764,6,large_airport,yes
BAI,MRBA,Buenos Aires Airport,Punta Arenas,CR,NA,9.163949,-83.330171,1214,medium_airport,no
BAL,LTCJ,Batman Airport,Batman,TR,AS,37.929001,41.1166,1822,medium_airport,yes
BAQ,SKBQ,Ernesto Cortissoz International Airport,Barranquilla,CO,SA,10.8896,-74.7808,98,large_airport,yes
BAR,ZJQH,Qionghai Bo'ao Airport,Qionghai (Basuo),CN,AS,19.140951,110.452766,30,medium_airport,yes
BAT,,Chafei Amsei Airport,Barretos,BR,SA,-20.584631,-48.594125,1903,medium_airport,no
BAV,ZBOW,Baotou Donghe International Airport,Baotou,CN,AS,40.560001,109.997002,3321,large_airport,yes
BAX,UNBB,Barnaul Gherman Titov International Airport,Barnaul,RU,AS,53.361285,83.539701,837,large_airport,yes
BAY,LRBM,Maramureș International Airport,Tăuții-Măgherăuș,RO,EU,47.658444,23.464445,605,medium_airport,yes
BBA,SCBA,Balmaceda Airport,Balmaceda,CL,SA,-45.915968,-71.689499,1722,medium_airport,yes
BBD,KBBD,Curtis Field,Brady,US,NA,31.178931,-99.324732,1827,medium_airport,no
BBI,VEBS,Biju Patnaik International Airport,Bhubaneswar,IN,AS,20.251021,85.814747,138,large_airport,yes
BBK,FBKE,Kasane International Airport,Kasane,BW,AF,-17.831653,25.166195,3289,large_airport,yes
BBM,VDBG,Battambang Airport,Battambang,KH,AS,13.0956,103.223999,59,medium_airport,yes
BBN,WBGZ,Bario Airport,Bario,MY,AS,3.734648,115.478548,3350,medium_airport,yes
BBO,HCMI,Berbera Airport,Berbera,SO,AF,10.385035,44.936723,30,medium_airport,yes
BBQ,TAPB,Burton-Nibbs International Airport,Codrington,AG,NA,17.621194,-61.798347,28,medium_airport,yes
BBS,EGLK,Blackbushe Airport,"Camberley, Surrey",GB,EU,51.323898,-0.8475,325,medium_airport,no
BBT,FEFT,Berbérati Airport,Berbérati,CF,AF,4.2215800285339355,15.786399841308594,1929,medium_airport,no
BBU,LRBS,Bucharest Băneasa Aurel Vlaicu International Airport,Bucharest,RO,EU,44.503133,26.102944,297,large_airport,yes
BCA,MUBA,Gustavo Rizo Airport,Baracoa,CU,NA,20.365299224853516,-74.5062026977539,26,medium_airport,yes
BCD,RPVB,Bacolod-Silay International Airport,Bacolod City,PH,AS,10.776237,123.018879,82,large_airport,yes
BCE,KBCE,Bryce Canyon Airport,Bryce Canyon,US,NA,37.706401825,-112.144996643,7590,medium_airport,no
BCH,WPEC,Baucau Airport,Baucau,TL,AS,-8.486479,126.399981,1771,medium_airport,yes
BCI,YBAR,Barcaldine Airport,Barcaldine,AU,OC,-23.566268,145.302086,878,medium_airport,yes
BCL,MRBC,Barra del Colorado Airport,Pococi,CR,NA,10.7687,-83.585602,3,medium_airport,no
BCM,LRBC,Bacău George Enescu International  Airport,Bacău,RO,EU,46.5219,26.910299,607,large_airport,yes
BCN,LEBL,Josep Tarradellas Barcelona-El Prat Airport,Barcelona,ES,EU,41.2971,2.07846,12,large_airport,yes
BCO,HABC,Baco Airport,Jinka,ET,AF,5.749655,36.560165,4475,medium_airport,yes
BCQ,,Brak Airport,Brak,LY,AF,27.653,14.272,1056,medium_airport,no
BCT,KBCT,Boca Raton Airport,Boca Raton,US,NA,26.3785,-80.107697,13,medium_airport,no
BCU,DNBC,Sir Abubakar Tafawa Balewa Bauchi State International Airport,Bauchi,NG,AF,10.482833,9.744,1965,large_airport,yes
BCW,,Benguera Island Airport,Benguera Island,MZ,AF,-21.8533,35.438301,,medium_airport,no
BDA,TXKF,L.F. Wade International Airport,Hamilton,BM,NA,32.363802,-64.67824,12,large_airport,yes
BDB,YBUD,Bundaberg Airport,Bundaberg,AU,OC,-24.905039,152.322612,107,medium_airport,yes
BDE,KBDE,Baudette International Airport,Baudette,US,NA,48.728401,-94.612198,1086,medium_airport,no
BDH,OIBL,Bandar Lengeh International Airport,Bandar Lengeh,IR,AS,26.532283,54.82484,67,medium_airport,yes
BDJ,WAOO,Syamsudin Noor International Airport,Banjarbaru,ID,AS,-3.440112,114.761209,66,large_airport,yes
BDL,KBDL,Bradley International Airport,Hartford,US,NA,41.938555,-72.688016,173,large_airport,yes
BDM,LTBG,Bandırma Airport,Bandırma,TR,AS,40.318001,27.977699,170,medium_airport,no
BDO,WICC,Husein Sastranegara International Airport,Bandung,ID,AS,-6.90063,107.575996,2436,medium_airport,yes
BDQ,VABO,Vadodara International Airport,Vadodara,IN,AS,22.336201,73.226303,129,large_airport,yes
BDR,KBDR,Igor I Sikorsky Memorial Airport,Bridgeport,US,NA,41.163502,-73.126198,9,medium_airport,no
BDS,LIBR,Brindisi Airport,Brindisi,IT,EU,40.6576,17.947001,47,large_airport,yes
BDT,FZFD,Gbadolite Airport,Gbadolite,CD,AF,4.252745,20.975271,1509,medium_airport,yes
BDU,ENDU,Bardufoss Airport,Målselv,NO,EU,69.055801,18.5404,252,medium_airport,yes
BEB,EGPL,Benbecula Airport,Balivanich,GB,EU,57.481098,-7.36278,19,medium_airport,yes
BED,KBED,Laurence G Hanscom Field,Bedford,US,NA,42.470001,-71.289001,133,medium_airport,yes
BEF,MNBL,Bluefields Airport,Bluefields,NI,NA,11.991,-83.774101,20,medium_airport,yes
BEG,LYBE,Belgrade Nikola Tesla Airport,Belgrade,RS,EU,44.818401,20.309099,335,large_airport,yes
BEJ,WAQT,Kalimarau Airport,Tanjung Redeb - Borneo Island,ID,AS,2.14776,117.430705,59,medium_airport,yes
BEK,VIBY,Bareilly Air Force Station,Bareilly,IN,AS,28.4221,79.450798,580,medium_airport,yes
BEL,SBBE,Val de Cans/Júlio Cezar Ribeiro International Airport,Belém,BR,SA,-1.379279,-48.476207,54,large_airport,yes
BEM,GMMD,Beni Mellal Airport,Oulad Yaich,MA,AF,32.401895,-6.315905,1694,large_airport,yes
BEN,HLLB,Benina International Airport,Benina,LY,AF,32.096802,20.269501,433,large_airport,yes
BEP,VOBI,Bellary Airport,Bellary,IN,AS,15.162799835205078,76.88279724121094,30,medium_airport,no
BEQ,EGXH,RAF Honington,"Bury Saint Edmunds, Suffolk",GB,EU,52.342602,0.772939,174,medium_airport,no
BER,EDDB,Berlin Brandenburg Airport,Berlin,DE,EU,52.361738,13.502341,157,large_airport,yes
BES,LFRB,Brest Bretagne airport,Brest,FR,EU,48.447899,-4.41854,325,large_airport,yes
BET,PABE,Bethel Airport,Bethel,US,NA,60.77980042,-161.8379974,126,medium_airport,yes
BEU,YBIE,Bedourie Airport,Bedourie,AU,OC,-24.3461,139.460007,300,medium_airport,yes
BEW,FQBR,Beira International Airport,Beira,MZ,AF,-19.7964,34.9076,33,large_airport,yes
BEX,EGUB,RAF Benson,"Wallingford, Oxfordshire",GB,EU,51.614366,-1.095991,226,medium_airport,no
BEY,OLBA,Beirut Rafic Hariri International Airport,Beirut,LB,AS,33.819833,35.487443,87,large_airport,yes
BFD,KBFD,Bradford Regional Airport,Bradford,US,NA,41.8031005859375,-78.64009857177734,2143,medium_airport,yes
BFE,EDLI,Bielefeld Airport,Bielefeld,DE,EU,51.964722,8.544444,454,medium_airport,no
BFF,KBFF,Western Neb. Rgnl/William B. Heilig Airport,Scottsbluff,US,NA,41.87400055,-103.5960007,3967,medium_airport,yes
BFH,SBBI,Bacacheri Airport,Curitiba,BR,SA,-25.4051,-49.231998,3057,medium_airport,no
BFI,KBFI,King County International Airport - Boeing Field,Seattle,US,NA,47.527042,-122.29995,21,medium_airport,yes
BFJ,ZUBJ,Bijie Feixiong Airport,Bijie,CN,AS,27.267066,105.472097,4751,medium_airport,yes
BFK,KBKF,Buckley Space Force Base,Aurora,US,NA,39.701698,-104.751999,5662,medium_airport,no
BFL,KBFL,Meadows Field,Bakersfield,US,NA,35.433601,-119.056999,510,medium_airport,yes
BFM,KBFM,Mobile Downtown Airport,Mobile,US,NA,30.626800537100003,-88.06809997559999,26,medium_airport,no
BFN,FABL,Bram Fischer International Airport,Bloemfontein,ZA,AF,-29.092699,26.302401,4457,large_airport,yes
BFO,FVCZ,Buffalo Range Airport,Chiredzi,ZW,AF,-21.008101,31.5786,1421,medium_airport,no
BFP,KBVI,Beaver County Airport,Beaver Falls,US,NA,40.772499,-80.391403,1253,medium_airport,no
BFS,EGAA,Belfast International Airport,Belfast,GB,EU,54.6575012207,-6.2158298492399995,268,large_airport,yes
BFU,ZSBB,Bengbu Renheji Airport,Bengbu,CN,AS,32.847733,117.320244,100,medium_airport,no
BFV,VTUO,Buri Ram Airport,Buriram,TH,AS,15.2295,103.252998,590,medium_airport,yes
BFX,FKKU,Bafoussam Airport,Bafoussam,CM,AF,5.536920070650001,10.354599952700001,4347,medium_airport,no
BFY,ZSBA,Bengbu Tenghu Airport,Bengbu,CN,AS,33.166292,117.058344,,medium_airport,yes
BGA,SKBG,Palonegro Airport,Bucaramanga,CO,SA,7.1265,-73.1848,3897,medium_airport,yes
BGC,LPBG,Bragança Airport,Bragança,PT,EU,41.8578,-6.70713,2241,medium_airport,yes
BGF,FEFF,Bangui M'Poko International Airport,Bangui,CF,AF,4.39848,18.518801,1208,large_airport,yes
BGI,TBPB,Grantley Adams International Airport,Bridgetown,BB,NA,13.074667,-59.491034,169,large_airport,yes
BGM,KBGM,Greater Binghamton/Edwin A Link field,Binghamton,US,NA,42.20869827,-75.97979736,1636,medium_airport,yes
BGN,UESG,Belaya Gora Airport,Belaya Gora,RU,AS,68.556227,146.22784,118,medium_airport,no
BGO,ENBR,"Bergen Airport, Flesland",Bergen,NO,EU,60.2934,5.21814,170,large_airport,yes
BGR,KBGR,Bangor International Airport,Bangor,US,NA,44.806364,-68.826668,192,medium_airport,yes
BGW,ORBI,Baghdad International Airport / New Al Muthana Air Base,Baghdad,IQ,AS,33.262501,44.2346,114,large_airport,yes
BGX,SBBG,Comandante Gustavo Kraemer Airport,Bagé,BR,SA,-31.390499,-54.112202,600,medium_airport,no
BGY,LIME,Il Caravaggio International Airport,Orio al Serio (BG),IT,EU,45.669362,9.708851,782,large_airport,yes
BHB,KBHB,Hancock County-Bar Harbor Airport,Bar Harbor,US,NA,44.45000076,-68.3615036,83,medium_airport,yes
BHD,EGAC,George Best Belfast City Airport,Belfast,GB,EU,54.618099,-5.8725,15,medium_airport,yes
BHE,NZWB,Woodbourne Airport,Blenheim,NZ,OC,-41.5182991027832,173.8699951171875,109,medium_airport,yes
BHH,OEBH,Bisha Airport,Bisha,SA,AS,19.9844,42.620899,3887,medium_airport,yes
BHI,SAZB,Comandante Espora Airport,Bahía Blanca,AR,SA,-38.725,-62.1693,246,medium_airport,yes
BHJ,VABJ,Bhuj Airport,Bhuj,IN,AS,23.2877998352,69.6701965332,268,medium_airport,yes
BHK,UZSB,Bukhara International Airport,Bukhara,UZ,AS,39.775319,64.482279,751,large_airport,yes
BHM,KBHM,Birmingham-Shuttlesworth International Airport,Birmingham,US,NA,33.562877,-86.750712,650,large_airport,yes
BHO,VABP,Raja Bhoj International Airport,Bhopal,IN,AS,23.2875,77.337402,1711,large_airport,yes
BHQ,YBHI,Broken Hill Airport,Broken Hill,AU,OC,-32.0013999939,141.472000122,958,medium_airport,yes
BHS,YBTH,Bathurst Airport,Bathurst,AU,OC,-33.406817,149.651161,2435,medium_airport,yes
BHU,VABV,Bhavnagar Airport,Bhavnagar,IN,AS,21.752199173,72.1852035522,44,medium_airport,yes
BHV,OPBW,Bahawalpur Airport,Bahawalpur,PK,AS,29.348100662231445,71.71800231933594,392,medium_airport,yes
BHX,EGBB,Birmingham Airport,"Birmingham, West Midlands",GB,EU,52.453899,-1.74803,327,large_airport,yes
BHY,ZGBH,Beihai Fucheng Airport,Beihai,CN,AS,21.538659,109.293683,75,medium_airport,yes
BIA,LFKB,Bastia-Poretta International airport,Bastia,FR,EU,42.5527,9.48373,26,large_airport,yes
BIF,KBIF,Biggs Army Air Field (Fort Bliss),Fort Bliss/El Paso,US,NA,31.84950066,-106.3799973,3946,medium_airport,no
BIG,PABI,Allen Army Airfield,Delta Junction Ft Greely,US,NA,63.9944992065,-145.722000122,1291,medium_airport,no
BIH,KBIH,Eastern Sierra Regional Airport,Bishop,US,NA,37.3731,-118.363998,4124,medium_airport,yes
BIK,WABB,Frans Kaisiepo Airport,Biak,ID,AS,-1.19002,136.108002,46,medium_airport,yes
BIL,KBIL,Billings Logan International Airport,Billings,US,NA,45.808932,-108.541242,3652,medium_airport,yes
BIM,MYBS,South Bimini Airport,South Bimini,BS,NA,25.6998996735,-79.2647018433,10,medium_airport,yes
BIO,LEBB,Bilbao Airport,Bilbao,ES,AF,43.301102,-2.91061,138,large_airport,yes
BIQ,LFBZ,Biarritz Pays Basque airport,Biarritz,FR,EU,43.468372,-1.523223,245,medium_airport,yes
BIR,VNVT,Biratnagar Airport,Biratnagar,NP,AS,26.48150062561035,87.26399993896484,236,medium_airport,yes
BIS,KBIS,Bismarck Municipal Airport,Bismarck,US,NA,46.772734,-100.746874,1661,medium_airport,yes
BIU,BIBD,Bildudalur Airport,Bildudalur,IS,EU,65.641296,-23.5462,18,medium_airport,no
BIX,KBIX,Keesler Air Force Base,Biloxi,US,NA,30.4104003906,-88.92440032959999,33,medium_airport,no
BIY,FABE,Bisho Airport,Bisho,ZA,AF,-32.897099,27.2791,1950,medium_airport,no
BJA,DAAE,Soummam–Abane Ramdane Airport,Béjaïa,DZ,AF,36.712547,5.069909,20,large_airport,yes
BJB,OIMN,Bojnord Airport,Bojnord,IR,AS,37.49300003051758,57.30820083618164,3499,medium_airport,yes
BJC,KBJC,Rocky Mountain Metropolitan Airport,Denver,US,NA,39.908798,-105.116997,5673,medium_airport,yes
BJF,ENBS,Båtsfjord Airport,Båtsfjord,NO,EU,70.60025,29.692612,490,medium_airport,yes
BJI,KBJI,Bemidji Regional Airport,Bemidji,US,NA,47.50939941,-94.93370056,1391,medium_airport,no
BJL,GBYD,Banjul International Airport,Yundum,GM,AF,13.338,-16.652201,95,large_airport,yes
BJM,HBBA,Bujumbura Melchior Ndadaye International Airport,Bujumbura,BI,AF,-3.32402,29.318501,2582,large_airport,yes
BJO,SLBJ,Bermejo Airport,Bermejo,BO,SA,-22.7733001709,-64.31289672850001,1249,medium_airport,no
BJR,HABD,Bahir Dar Airport,Bahir Dar,ET,AF,11.6081,37.321602,5978,medium_airport,yes
BJV,LTFE,Milas Bodrum International Airport,Bodrum,TR,AS,37.249314,27.66401,21,large_airport,yes
BJX,MMLO,Guanajuato International Airport,Silao,MX,NA,20.992695,-101.480284,5956,large_airport,yes
BJY,LYBT,Batajnica Air Base,Zemun,RS,EU,44.935299,20.2575,265,medium_airport,no
BJZ,LEBZ,Badajoz Airport,Badajoz,ES,EU,38.8913,-6.82133,609,medium_airport,yes
BKA,,Baykit Airport,Baykit,RU,AS,61.676701,96.355003,853,medium_airport,no
BKB,VIBK,Nal Airport,Bikaner,IN,AS,28.070601,73.207199,750,medium_airport,no
BKE,KBKE,Baker City Municipal Airport,Baker City,US,NA,44.837299346900004,-117.808998108,3373,medium_airport,no
BKG,KBBG,Branson Airport,Branson,US,NA,36.532082,-93.200544,1302,medium_airport,yes
BKH,PHBK,Barking Sands Airport,Kekaha,US,OC,22.0228,-159.785004,23,medium_airport,no
BKI,WBKK,Kota Kinabalu International Airport,Kota Kinabalu,MY,AS,5.932743,116.049324,10,large_airport,yes
BKK,VTBS,Suvarnabhumi Airport,Bangkok,TH,AS,13.6811,100.747002,5,large_airport,yes
BKL,KBKL,Burke Lakefront Airport,Cleveland,US,NA,41.51750183105469,-81.68329620361328,583,medium_airport,no
BKN,UTAN,Balkanabat International Airport,Balkanabat,TM,AS,39.681052,54.206008,-26,large_airport,yes
BKO,GABS,Modibo Keita International Airport,Bamako,ML,AF,12.5335,-7.94994,1247,large_airport,yes
BKQ,YBCK,Blackall Airport,Blackall,AU,OC,-24.431678,145.429716,928,medium_airport,yes
BKS,WIGG,Fatmawati Soekarno Airport,Bengkulu,ID,AS,-3.8637,102.338997,50,medium_airport,yes
BKW,KBKW,Raleigh County Memorial Airport,Beaver,US,NA,37.7873,-81.124199,2504,medium_airport,yes
BKY,FZMA,Bukavu Kavumu Airport,Kamakombe,CD,AF,-2.30898,28.8088,5643,medium_airport,no
BLA,SVBC,General José Antonio Anzoategui International Airport,Barcelona,VE,SA,10.111111,-64.692222,30,large_airport,yes
BLD,,Boulder City Municipal Airport,Boulder City,US,NA,35.947161,-114.858799,2201,medium_airport,yes
BLE,ESSD,Dala Airport,Borlange,SE,EU,60.422001,15.5152,503,medium_airport,yes
BLF,KBLF,Mercer County Airport,Bluefield,US,NA,37.295799,-81.207703,2857,medium_airport,no
BLH,KBLH,Blythe Airport,Blythe,US,NA,33.6192016602,-114.717002869,399,medium_airport,no
BLI,KBLI,Bellingham International Airport,Bellingham,US,NA,48.79280090332031,-122.53800201416016,170,medium_airport,yes
BLJ,DABT,Batna Mostefa Ben Boulaid Airport,Batna,DZ,AF,35.752102,6.30859,2697,large_airport,yes
BLK,EGNH,Blackpool Airport,Blackpool,GB,EU,53.771702,-3.02861,34,medium_airport,no
BLL,EKBI,Billund Airport,Billund,DK,EU,55.740335,9.157019,247,large_airport,yes
BLN,YBLA,Benalla Airport,Benalla,AU,OC,-36.551899,146.007004,569,medium_airport,no
BLQ,LIPE,Bologna Guglielmo Marconi Airport,Bologna,IT,EU,44.5354,11.2887,123,large_airport,yes
BLR,VOBL,Kempegowda International Airport Bengaluru,Bengaluru,IN,AS,13.1979,77.706299,3000,large_airport,yes
BLT,YBTR,Blackwater Airport,,AU,OC,-23.6031,148.807007,657,medium_airport,no
BLV,KBLV,Scott AFB/Midamerica Airport,Belleville,US,NA,38.5452,-89.835197,459,medium_airport,yes
BLZ,FWCL,Chileka International Airport,Blantyre,MW,AF,-15.677189,34.972319,2555,large_airport,yes
BMA,ESSB,Stockholm-Bromma Airport,Stockholm,SE,EU,59.354401,17.9417,47,medium_airport,yes
BME,YBRM,Broome International Airport,Broome,AU,OC,-17.949194,122.2283,56,large_airport,yes
BMG,KBMG,Monroe County Airport,Bloomington,US,NA,39.145999908447266,-86.61669921875,846,medium_airport,no
BMI,KBMI,Central Illinois Regional Airport at Bloomington-Normal,Bloomington/Normal,US,NA,40.4771,-88.915901,871,medium_airport,yes
BMM,FOOB,Bitam Airport,Bitam,GA,AF,2.07564,11.4932,1969,medium_airport,no
BMU,WADB,Sultan Muhammad Salahuddin Airport,Bima,ID,AS,-8.537184,118.685002,3,medium_airport,yes
BMV,VVBM,Buon Ma Thuot Airport,Buon Ma Thuot,VN,AS,12.668299675,108.120002747,1729,medium_airport,yes
BNA,KBNA,Nashville International Airport,Nashville,US,NA,36.1245,-86.6782,599,large_airport,yes
BND,OIKB,Bandar Abbas International Airport,Bandar Abbas,IR,AS,27.2183,56.3778,22,large_airport,yes
BNE,YBBN,Brisbane International Airport,Brisbane,AU,OC,-27.384199142456055,153.11700439453125,13,large_airport,yes
BNI,DNBE,Benin Airport,Benin,NG,AF,6.316979885101318,5.5995001792907715,258,medium_airport,yes
BNK,YBNA,Ballina Byron Gateway Airport,Ballina,AU,OC,-28.833236,153.561471,7,medium_airport,yes
BNN,ENBN,"Brønnøysund Airport, Brønnøy",Brønnøy,NO,EU,65.461098,12.2175,25,medium_airport,yes
BNO,KBNO,Burns Municipal Airport,Burns,US,NA,43.590463,-118.955154,4148,medium_airport,no
BNS,SVBI,Barinas Airport,Barinas,VE,SA,8.615,-70.214167,615,medium_airport,yes
BNX,LQBK,Banja Luka International Airport,Mahovljani,BA,EU,44.941399,17.297501,400,large_airport,yes
BOB,NTTB,Bora Bora Airport,Motu Mute,PF,OC,-16.444400787353516,-151.75100708007812,10,medium_airport,yes
BOC,MPBO,"Bocas del Toro ""Isla Colón"" International Airport",Isla Colón,PA,NA,9.34085,-82.250801,10,medium_airport,yes
BOD,LFBD,Bordeaux–Mérignac Airport,Bordeaux,FR,EU,44.82865,-0.715356,162,large_airport,yes
BOG,SKBO,El Dorado International Airport,Bogota,CO,SA,4.70159,-74.1469,8361,large_airport,yes
BOH,EGHH,Bournemouth Airport,Bournemouth,GB,EU,50.780483,-1.839576,38,medium_airport,yes
BOI,KBOI,Boise Air Terminal/Gowen Field,Boise,US,NA,43.5644,-116.223,2871,large_airport,yes
BOJ,LBBG,Burgas Airport,Burgas,BG,EU,42.569917,27.515173,135,large_airport,yes
BOM,VABB,Chhatrapati Shivaji Maharaj International Airport,Mumbai,IN,AS,19.088699,72.867897,39,large_airport,yes
BON,TNCB,Flamingo International Airport,Kralendijk,BQ,NA,12.131,-68.268501,20,large_airport,yes
BOO,ENBO,Bodø Airport,Bodø,NO,EU,67.269203,14.3653,42,large_airport,yes
BOR,,Bokeo International Airport,Ton Phueng,LA,AS,20.323986,100.165392,1175,medium_airport,yes
BOS,KBOS,Boston Logan International Airport,Boston,US,NA,42.36197,-71.0079,20,large_airport,yes
BOU,LFLD,Bourges airport,Bourges,FR,EU,47.060158,2.369633,529,medium_airport,no
BOY,DFOO,Bobo Dioulasso Airport,Bobo Dioulasso,BF,AF,11.1601,-4.33097,1511,large_airport,yes
BPC,FKKV,Bamenda Airport,Bamenda,CM,AF,6.03924,10.1226,4065,medium_airport,no
BPE,ZBDH,Qinhuangdao Beidaihe Airport,Qinhuangdao (Changli),CN,AS,39.666384,119.061384,46,medium_airport,yes
BPG,SBBW,Barra do Garças Airport,Barra do Garças,BR,SA,-15.861417,-52.389008,1147,medium_airport,no
BPH,RPMF,Bislig Airport,Bislig,PH,AS,8.195052,126.321015,12,medium_airport,no
BPI,KBPI,Miley Memorial Field,Big Piney,US,NA,42.58509827,-110.1110001,6990,medium_airport,no
BPL,ZWBL,Bole Alashankou Airport,Bole,CN,AS,44.895461,82.30007,1253,medium_airport,yes
